"COMMENT_ID","AUTHOR","DATE","CONTENT","VIDEO_NAME","CLASS"
152,"monal shah",2014-11-10 09:00:34,"https://apps.facebook.com/my-polls/utsitcompetition2014?from=user_link&amp;ref_id=ouxg5e .  Please open this link and vote for  anand niketan international school, the  project name is project Fr-e-dom and share it with  yours friend.﻿","Katy Perry - Roar",1
153,"mermskg",2013-10-04 05:20:55.524,"This makes me miss the world cup","Shakira - Waka Waka",0
154,"Su Xianfeng",2013-10-05 11:54:10.192,"subscribe now!!!!!! love the song!!!!!! love football!!!","Shakira - Waka Waka",1
155,"monique graham",2015-01-20 19:21:30.191,"Check out this playlist on YouTube:a﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
156,"Lizzy Molly",2013-09-09 17:34:07.052,"PLEASE CHECK OUT MY VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot; THANKS","Shakira - Waka Waka",1
157,"Jephone Cañas",2015-03-01 11:29:19.167,"this video has 800+m views<br />and the channel got 3m subscribers﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
158,"D Maw",2015-05-25 05:43:54.048,"Remeber when this song was good﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
159,"Oreoluwa Ajjayi",2015-05-24 16:05:33.401,"I love you﻿","Shakira - Waka Waka",0
160,"BIGMOFO Tonkatruck",2014-11-12 06:26:42,"just came to check the view count﻿","PSY - GANGNAM STYLE(?????) M/V",0
161,"Sadie Pratt",2015-04-19 20:48:32.564,"Check out this video on YouTube:fb i﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
162,"ocean pacific",2014-08-30 23:08:02,"The new Makeup Transformation with Integrated Look-A-Like Feature now  available in Ver 1.13! Do you know who you look like? Install or update  your version of Makeup Transformation  https://play.google.com/store/apps/details?id=com.yourelink.makeuptransformation  or visit Google Play.﻿","Katy Perry - Roar",1
163,"Adam Whitney",2013-08-26 05:24:14.644,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney","Shakira - Waka Waka",1
164,"Titan",2013-08-08 21:15:36.04,"Subscribe me, I will? subscribe you back!!!","Shakira - Waka Waka",1
165,"전광용",2014-11-07 15:14:48,"Fantastic!﻿","PSY - GANGNAM STYLE(?????) M/V",0
166,"Spider Girl",2015-05-25 21:31:01.689,"Love this song! My soccer team made a cd for our couch with this song on it!﻿","Shakira - Waka Waka",0
167,"Notorious Niko",NA,"Hey guys im a 17yr old rapper trying to get exposure... I live in belgium where NO ONE speaks english so i have to resort to this gay SPAM...  Check out my 2 latest tracks as they are probably my best.. Audio isnt the best but im gonna invest in some real equipment for my next track..  Please Thumbs this up so others can see.. or hey dont just check me out yourself and leave a response and a like :D  Thanks in advance, you guys will be part of making my dream come TRUE   -Notorious Niko","Eminem - Love The Way You Lie ft. Rihanna",1
168,"Villads Hallundbæk",2015-03-14 16:16:22.607,"like this comment please﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
169,"JR6GAMING",2015-05-22 02:08:09.304,"lets get it to 1 BILLION﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
170,"Bayern Franken",2015-05-27 20:37:13.947,"hot,hot﻿","Eminem - Love The Way You Lie ft. Rihanna",0
171,"来安 Rai An Tatsumi",2015-05-26 05:53:58.715,"Hey, it&#39;s Charlie from Lost﻿","Eminem - Love The Way You Lie ft. Rihanna",0
172,"lildeneiro",2013-11-01 11:03:14.84,"Still amazing this song!! I did a French Kpop Parody. Please come on my Channel to watch it. Share, suscribe, comment Thanks","Shakira - Waka Waka",1
173,"Crafting English",2014-09-27 13:31:16,"most popular video on youtube  ﻿","Katy Perry - Roar",0
174,"Bert Dionne",2014-11-07 18:05:40,"The most liked video on YouTube...﻿","PSY - GANGNAM STYLE(?????) M/V",0
175,"On the Positive",2015-01-01 21:16:37.765,"Dear friends please subscribe to my channel I will be very glad to see You virucide ;-)﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
176,"Amana Amjad",2014-09-16 11:36:51,"Awesum song!! Jus luv it!﻿","Katy Perry - Roar",0
177,"Mason Sieverding",2014-11-12 00:52:51,"Please check out my vidios guys﻿","PSY - GANGNAM STYLE(?????) M/V",1
178,"dili bair",2013-09-06 14:02:25.579,"Recommend:  Apple iPad 4th Gen 32GB Unlocked Wi-Fi+4G 9.7in White Price:$390  Apple iPhone 5 (Latest Model) - 32GB - Black Price:$385  Samsung Galaxy S4 S IV 4 with 16GB New White Price:$360  Sony 60-inch 3D LED HDTV Price:$510  All-in-One PCs: Apple MacBook Pro: Apple MacBook Air Price:$320  Camera :Nikon D90 SLR Camera /18-55mm /55-200mm 32GB  Price:$390   Ultrabooks: SONY VAIO Pro 13 Intel Core i5 4GB 128GB Price:$515  +++++++++++++++    Purchase online Website is:  Taaee.com","Shakira - Waka Waka",1
179,"Laura Brown",NA,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Magnificent . Noodile . Unequaled . Moderock . Gogopo . Lulerain . Olielle . Zesty . Laughable . Accidental . Pepelexa . Delightful . Wiry . Toogit . Uncovered . Chesture . Woozy . Adhoc . Weak . Shallow","Eminem - Love The Way You Lie ft. Rihanna",1
180,"OnlineJobs99",2013-10-07 03:35:34.267,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com","Shakira - Waka Waka",1
181,"‫مريم الهندي‬‎",2015-01-10 22:00:57.333,"Check out this video on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
182,"DynamicDesignStudios",2013-08-15 19:58:19.748,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing... If this comes off as spam, sorry. I am a video animator, just trying to make it up into the video animation industry. Please give me the chance to prove myself to you. Please visit my channel, subscribe if you like and thumb this comment up, so everyone can see! Thank You!","Shakira - Waka Waka",1
183,"Victoriaa Hemming",2015-05-24 06:20:53.534,"is that Megan fox﻿","Eminem - Love The Way You Lie ft. Rihanna",0
184,"ROB YSF",2014-11-06 09:15:12,"reminds me of this song https://soundcloud.com/popaegis/wrenn-almond-eyes﻿","PSY - GANGNAM STYLE(?????) M/V",1
185,"Oh 1080s",2014-11-02 01:08:10,"Sub my channel!﻿","PSY - GANGNAM STYLE(?????) M/V",1
186,"KILLER SVK",2015-05-19 19:12:17.614,"sexy shakira﻿","Shakira - Waka Waka",0
187,"Christy Bautista",2015-05-09 22:59:57.737,"Check out this video on YouTube:<br /><br /><br /><br />﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
188,"mile panika",2013-11-03 14:39:42.248,"I absolutely adore watching football plus I’ve started earning income with out risk from claiming bonus deals. It’s a weird technique where you put money on something with one bookmakers and put money against it on Betfair. You acquire the bonus as income . A lad named Jim Vanstone is selecting the wagers free on his website Vanstone Secrets (Google it!). I have generated about 600 quid so far. And it’s free. I assume the bookmakers pay him to get new men and women, but it succeeds.","Shakira - Waka Waka",1
189,"호성나",2015-05-26 12:19:29.771,"He is good boy!!!<br />I am krean I like to eminem~!~﻿","Eminem - Love The Way You Lie ft. Rihanna",0
190,"iSmartKid",2015-05-28 03:27:18.079,"2015 but Im still listening to this!﻿","Eminem - Love The Way You Lie ft. Rihanna",0
191,"Brian Brai",2015-05-28 08:57:27.399,"Omg﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
192,"Tyler Gilman",NA,"Check out this video on YouTube:﻿","Eminem - Love The Way You Lie ft. Rihanna",1
193,"vuong quang",2015-05-26 14:53:14.277,"Like﻿","Shakira - Waka Waka",0
194,"kawaii sincebirth",2015-05-24 06:32:57.969,"What the hell this song is already five years old?? I remember when it first came out, this was my jam﻿","Eminem - Love The Way You Lie ft. Rihanna",0
195,"akita hachiko",2015-05-27 13:07:33.766,"Whose watching this in 2015. If so hi-5﻿","Shakira - Waka Waka",0
196,"Sean Ortiz",2014-11-06 16:48:02,"Incmedia.org where the truth meets you.﻿","PSY - GANGNAM STYLE(?????) M/V",1
197,"DERRICK HANFORD",2014-12-05 22:52:29.316,"White people are going extinct for more information subscribe to my channel or search for videos on &quot;white genocide&quot;  thank you﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
198,"Tushti Chakraborty",2014-09-19 15:30:47,"I &lt;3 Katy Perry!﻿","Katy Perry - Roar",0
199,"Steven Sachel",2015-05-21 01:24:34.058,"never gets old﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
200,"_ OMGiTzLeo _",2015-05-23 18:15:32.442,"Like this in 2015! :D﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
201,"Benjy Growls",2015-05-27 09:27:26.667,"I love this song so much &lt;3<br />Keep em&#39; coming!﻿","Shakira - Waka Waka",0
202,"Karim Bazoka",2014-11-10 16:36:17,"nice ..very nice﻿","Katy Perry - Roar",0
203,"marye",2014-11-06 04:42:33,"Oppa! Yeah! Best Song!﻿","PSY - GANGNAM STYLE(?????) M/V",0
204,"Mättr Valleni",2014-09-10 21:38:12,"https://m.facebook.com/story.php?story_fbid=764484966942313&amp;id=754989901225153&amp;ref=stream  gf﻿","Katy Perry - Roar",1
205,"BaconBro HD",2014-01-20 21:11:52,"Subscribe ME!﻿","PSY - GANGNAM STYLE(?????) M/V",1
206,"Alexander Solli",2015-05-24 12:32:18.77,"My uncle said he will stop smoking if this comment gets 500 likes! Please like this comment! Thanks.﻿","Shakira - Waka Waka",1
207,"Ferdi David",2013-10-25 11:26:10.848,"we are 14 year old boys we are trying to enter in the music industry Maybe we are just a dreamers but we are not the? only one. Please give us one chance to prove ourself to you. we know these things are annoying as hell we are sorry? about that. But we do anything to get music heard. Please visit our channel subscribe if you like and thumb this comment up so everyone can see we have made a song called: I Wanna Play A Game please take a look on our channel Thankss!!!","Shakira - Waka Waka",1
208,"Bo Lanciné MAGASSOUBA",2015-05-28 11:47:37.722,"WE GO FOR 1,000,000,000 FOR EMINEM﻿","Eminem - Love The Way You Lie ft. Rihanna",0
209,"tomo fr",2014-09-22 08:36:36,"I really like this song.﻿","Katy Perry - Roar",0
210,"Giovanni Jimenez",2015-05-28 03:52:56.877,"Awsome<br />﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
211,"xhonavsky",2014-09-06 20:17:52,"I love this song, it´s for empowering every woman :)  ""you´re gonna hear me roar"" ;)﻿","Katy Perry - Roar",0
212,"Merle Walton",2015-05-26 12:53:14.308,"Love this video and the song of course﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
213,"Mini Mus",2013-08-29 12:28:03.233,"WOW muslims are really egoistic..... 23% of the World population and not in this video or donating 1 dollar to the poor ones in Africa :( shame on those terrorist muslims","Shakira - Waka Waka",1
214,"ItsJoey Dash",2014-07-22 10:04:05.755,"EVERYONE PLEASE SUBSCRIBE TO MY CHANNEL OR CAN YOU ALL JUST GO LOOK AT MY VIDEOS ﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
215,"Alexander Mcdonald",2014-10-13 09:19:13,"Anyone Who LOVEs music , please go check out my youtube page and tell me  what you think . I just put a video up and will be doing more song. I'm  just trying to get myself started. Any love is much Appreciated ﻿","Katy Perry - Roar",1
216,"Merenguette",2014-10-21 04:52:03,"this video is great .....!!! I love this........and like much katy perry﻿","Katy Perry - Roar",0
217,"Sean Messi Y.",2015-05-26 17:12:28.337,"this song is NICE﻿","Eminem - Love The Way You Lie ft. Rihanna",0
218,"Greg Fils Aimé",2013-09-10 23:18:01.455,"I hope everyone is in good spirits I&#39;m a hard working student who&#39;s also a passionate singer I look foward to the day when I can make my own music to share But for now I&#39;ve just been doing covers. Check out my channel, I&#39;ve done Covers of Miley Cyrus, Imagine Dragons, Lana Del Rey, Drake, Macklemore, Pink and countless others.  Subscribe only if you want to. My goal isn&#39;t to become famous but to  inspire FYI this isn&#39;t spamming, everyone has a right to freedom of speech. Thanks","Shakira - Waka Waka",1
219,"Daniel Istrati",2014-11-07 19:47:16,"Can anyone sub to my channel? :D﻿","PSY - GANGNAM STYLE(?????) M/V",1
220,"ZeroxAbood677",2014-08-07 13:57:40.272,"Nezo and Ed<br />Like&amp;share this page on facebook please ﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
221,"tombraiderxXx12",2014-09-07 18:38:10,"I'm not a big fan of the song but this video is awesome!﻿","Katy Perry - Roar",0
222,"Олег Пась",2014-11-03 23:29:00,"Plizz withing my channel ﻿","PSY - GANGNAM STYLE(?????) M/V",1
223,"GsMega",2013-11-10 16:05:38,"watch?v=vtaRGgvGtWQ   Check this out .﻿","PSY - GANGNAM STYLE(?????) M/V",1
224,"Zielimeek21",2013-11-28 21:49:00,"I'm only checking the views﻿","PSY - GANGNAM STYLE(?????) M/V",0
225,"viviane trinh",2015-05-21 22:35:35.753,"i like the lyrics but not to music video﻿","Eminem - Love The Way You Lie ft. Rihanna",0
226,"Ashton Larsen",2015-05-11 03:48:24.272,"Check out this playlist on YouTube:m﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
227,"Christ Is Risen",2014-09-09 17:59:18,"I WILL FINISH THIS DISSERTATION! And I will laugh in its face when I  finish! Roaaarrr =3﻿","Katy Perry - Roar",0
228,"mona lavallee",NA,"Check out this video on YouTube<br /><br /><br />﻿","Eminem - Love The Way You Lie ft. Rihanna",1
229,"5000palo",2013-10-04 14:21:59.312,"Shakira :-*","Shakira - Waka Waka",0
230,"Olda87 CZ",2015-05-21 18:12:34.046,"You best singer﻿","Shakira - Waka Waka",0
231,"jeffrey jules",2013-07-13 12:09:31.188,"wow","Shakira - Waka Waka",0
232,"Butter Forbes",NA,"Hello. I only made ONE Eminem song on my channel. Could you guys just put A LIKE on it please? Don&#39;t need to subscribe. Thanks.","Eminem - Love The Way You Lie ft. Rihanna",1
233,"lol Ippocastano",2015-05-26 20:35:37.09,"Party rock anthem is love,party rock anthem is life﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
234,"Free Video Tv",2015-05-21 21:15:41.869,"subscribe to me and I wil subscribe to you back﻿","Shakira - Waka Waka",1
235,"ankit gulekar",2015-05-24 13:18:45.489,"Who is still watching in 2015﻿","Eminem - Love The Way You Lie ft. Rihanna",0
236,"M.E.S",NA,"im M.E.S an aspiring young rapper with high hopes.  i know you will not click this link and check out my channel. you just dont want to.  well its your choice. in fact you know what DONT CLICK","Eminem - Love The Way You Lie ft. Rihanna",1
237,"Aliens Studios",2013-10-04 17:13:18.472,"like!!!!!","Shakira - Waka Waka",0
238,"Naomi Rayner",2015-05-17 16:33:08.95,"I love it﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0
239,"a carlton",2014-11-06 00:55:49,"I LOVE YOU!!! Because u make me smile when im sad you cheer me up with your  beautiful songs (: &lt;3﻿","Katy Perry - Roar",0
240,"Noise​Break",NA,"Like &amp; Subscribe /watch?v=5tu9gN1l310","Eminem - Love The Way You Lie ft. Rihanna",1
241,"lacy mclean",2015-03-23 01:01:36.343,"Check out this playlist on YouTube:﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
242,"James Marrin",2014-10-05 01:41:04.984,"Check out my YouTube channel I can rap﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
243,"Charanjeet Singh",2013-09-06 12:13:12.642,"&quot;HELP THE HUMANITY WITH YOUR SIGN IN TO THIS LINK WITH YOUR WHOLEHEARTED SUPPORT IF YOU SAY &quot;NO&quot; TO DISCRIMINATION. “UNITED WE STAND “  WE WILL BRING THE CHANGE TOGETHER.  IMPOSSIBLE ITSELF SAYS I  M  POSSIBLE&quot;  YOU ARE THE WINNERS OF MY SUCCESS!CHEERS TO ALL MY LOVING BROTHERS AND SISTERS !  PLEASE SHARE THIS LINK ON FACEBOOK TO SUPPORT AGAINST DISCRIMINATION.  tinyurl(dot)com(slash)mxh2y77  FEAR NONE BUT GOD !!!","Shakira - Waka Waka",1
244,"DirtySouthFlorida3",2014-11-06 22:00:58,"Subscribe to me i subscribe back!!!! Plus i have a nice ass lol﻿","PSY - GANGNAM STYLE(?????) M/V",1
245,"Jesse Basurto",2014-12-12 08:50:18.674,"Check out this video on YouTube: I ﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
246,"Priscilla Sipinga",2015-01-19 05:53:12.118,"Check out this playlist on YouTube:hbbhhhgh﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1
247,"Chris Bieber",2015-05-21 15:55:45.911,"Love the way you lie II is nicer in my opinion. :D﻿","Eminem - Love The Way You Lie ft. Rihanna",0
248,"Joshua Kasey",2013-07-21 08:26:18.155,"Hello everyone, It Is not my intention to spam and am truly sorry If anyone Is annoyed by this but just please hear me out.  I am a rapper, singer, music producer and a song writer and have been making music for a while now, eight years to be exact.  I enjoy making all types of music that anyone can listen to, doesn&#39;t have me talking about killing anyone and most importantly, focuses on the quality of the music.  Please check out my page, It&#39;s only a click away.  Thank you and have a nice day :)","Shakira - Waka Waka",1
