,COMMENT_ID,AUTHOR,DATE,CONTENT,VIDEO_NAME,CLASS,TOKENIZED
77,78,Elle xox,2014-08-20 02:55:54,Hiya😊 I just started YouTube and it would mean a lot if some of you could  subscribe and watch my first video?xx﻿,Katy Perry - Roar,1,"['hiya😊', 'i', 'just', 'started', 'youtube', 'and', 'it', 'would', 'mean', 'a', 'lot', 'if', 'some', 'of', 'you', 'could', 'subscribe', 'and', 'watch', 'my', 'first', 'video', '?', 'xx\ufeff']"
78,79,trespasser4000,2014-11-04 22:07:22,This song never gets old love it.﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['this', 'song', 'never', 'gets', 'old', 'love', 'it.\ufeff']"
79,80,Shadrach Grentz,2013-09-29 13:59:42.162,"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :)",Shakira - Waka Waka,1,"['hey', 'music', 'fans', 'i', 'really', 'appreciate', 'any', 'of', 'you', 'who', 'will', 'take', 'the', 'time', 'to', 'read', 'this', ',', 'and', 'check', 'my', 'music', 'out', '!', 'i', '&', '#', '39', ';', 'm', 'just', 'a', '15', 'year', 'old', 'boy', 'dreaming', 'of', 'being', 'a', 'successful', 'musician', 'in', 'the', 'music', 'world.', 'i', 'do', 'lots', 'of', 'covers', ',', 'and', 'piano', 'covers.', 'but', 'i', 'don', '&', '#', '39', ';', 't', 'have', 'money', 'to', 'advertise.', 'a', 'simple', 'thumbs', 'up', 'to', 'my', 'comment', ',', 'a', 'comment', 'on', 'my', 'videos', 'or', 'a', 'subscription', 'would', 'be', 'a', 'step', 'forward', '!', 'it', 'will', 'only', 'be', 'a', 'few', 'seconds', 'of', 'your', 'life', 'that', 'you', 'won', '&', '#', '39', ';', 't', 'regret', '!', '!', '!', 'thank', 'u', 'to', 'all', 'the', 'people', 'who', 'just', 'give', 'me', 'a', 'chance', '!', ':', ')']"
80,81,Alexis Dean,2015-05-18 15:00:30.43,Its funny because I listen to rock and death metal. But i like this.﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['its', 'funny', 'because', 'i', 'listen', 'to', 'rock', 'and', 'death', 'metal.', 'but', 'i', 'like', 'this.\ufeff']"
81,82,Anthony Lam,2013-07-29 08:59:24.455,"Hey, I am doing the Forty Hour famine so I&#39;ll be giving up on food and social working for 40 hours. I&#39;m doing this to raise money for African people who can&#39;t experience the luxuries that we can. So can you donate to give them a chance?  Any amount would do :)  Click on the link and donate h t t p : / / 4 0 h f . c o m . a u / A n t h o n y L a m Thanks :)",Shakira - Waka Waka,1,"['hey', ',', 'i', 'am', 'doing', 'the', 'forty', 'hour', 'famine', 'so', 'i', '&', '#', '39', ';', 'll', 'be', 'giving', 'up', 'on', 'food', 'and', 'social', 'working', 'for', '40', 'hours.', 'i', '&', '#', '39', ';', 'm', 'doing', 'this', 'to', 'raise', 'money', 'for', 'african', 'people', 'who', 'can', '&', '#', '39', ';', 't', 'experience', 'the', 'luxuries', 'that', 'we', 'can.', 'so', 'can', 'you', 'donate', 'to', 'give', 'them', 'a', 'chance', '?', 'any', 'amount', 'would', 'do', ':', ')', 'click', 'on', 'the', 'link', 'and', 'donate', 'h', 't', 't', 'p', ':', '/', '/', '4', '0', 'h', 'f', '.', 'c', 'o', 'm', '.', 'a', 'u', '/', 'a', 'n', 't', 'h', 'o', 'n', 'y', 'l', 'a', 'm', 'thanks', ':', ')']"
82,83,Eduarda Ketrony,2014-08-11 01:43:41,https://www.facebook.com/photo.php?fbid=543627485763966&amp;l=0d878a889c﻿,Katy Perry - Roar,1,"['https', ':', '//www.facebook.com/photo.php', '?', 'fbid=543627485763966', '&', 'amp', ';', 'l=0d878a889c\ufeff']"
83,84,LuckyMusiqLive,2014-10-30 17:58:18,this song gives me strength! love her lyrics. this video really brings the  lyrics to life. I'm getting known fast because i rap with meaning.. thumbs  up if you piss next to the water in the toilet so its quiet...﻿,Katy Perry - Roar,1,"['this', 'song', 'gives', 'me', 'strength', '!', 'love', 'her', 'lyrics.', 'this', 'video', 'really', 'brings', 'the', 'lyrics', 'to', 'life.', 'i', ""'m"", 'getting', 'known', 'fast', 'because', 'i', 'rap', 'with', 'meaning..', 'thumbs', 'up', 'if', 'you', 'piss', 'next', 'to', 'the', 'water', 'in', 'the', 'toilet', 'so', 'its', 'quiet', '...', '\ufeff']"
84,85,Maika Kate Mish Linn,2013-08-31 08:59:35.957,How did you know that people makes another account just for subscribing itself and liking??? :),Shakira - Waka Waka,1,"['how', 'did', 'you', 'know', 'that', 'people', 'makes', 'another', 'account', 'just', 'for', 'subscribing', 'itself', 'and', 'liking', '?', '?', '?', ':', ')']"
85,86,Marsonal Carrey,2015-05-26 17:25:43.332,"1,000,000 VIEWS NEAR﻿",Eminem - Love The Way You Lie ft. Rihanna,0,"['1,000,000', 'views', 'near\ufeff']"
86,87,lekanaVEVO1,2014-07-22 15:27:50,i love this so much. AND also I Generate Free Leads on Auto Pilot &amp; You Can  Too! http://www.MyLeaderGate.com/moretraffic﻿,Katy Perry - Roar,1,"['i', 'love', 'this', 'so', 'much.', 'and', 'also', 'i', 'generate', 'free', 'leads', 'on', 'auto', 'pilot', '&', 'amp', ';', 'you', 'can', 'too', '!', 'http', ':', '//www.myleadergate.com/moretraffic\ufeff']"
87,88,clirim99,2015-05-19 12:13:44.952,is that megan fox x:D?﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['is', 'that', 'megan', 'fox', 'x', ':', 'd', '?', '\ufeff']"
88,89,Madalynn Miller,2015-05-23 12:51:30.214,Thank you. Please give your email. ﻿,Shakira - Waka Waka,1,"['thank', 'you.', 'please', 'give', 'your', 'email.', '\ufeff']"
89,90,Mandeep Kaur,2014-09-16 21:03:17,selfie alert﻿,Katy Perry - Roar,0,"['selfie', 'alert\ufeff']"
90,91,Shirley Donoso,2015-05-21 11:34:17.696,Beautiful song﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['beautiful', 'song\ufeff']"
91,92,Manuel Ortiz,2014-08-07 17:46:23,Nice! http://www.barnesandnoble.com/s/BDP?csrfToken=I9tIxe8cNkCosOqkEMGjLU5uwv6nSXSO&amp;sort=DD&amp;size=90&amp;csrftoken=89Iyec7nrWP5NYtnO5U7amhVmfLUtgGL&amp;dref=5094&amp;keyword=BDP&amp;store=EBOOK ﻿,Katy Perry - Roar,1,"['nice', '!', 'http', ':', '//www.barnesandnoble.com/s/bdp', '?', 'csrftoken=i9tixe8cnkcosoqkemgjlu5uwv6nsxso', '&', 'amp', ';', 'sort=dd', '&', 'amp', ';', 'size=90', '&', 'amp', ';', 'csrftoken=89iyec7nrwp5nytno5u7amhvmflutggl', '&', 'amp', ';', 'dref=5094', '&', 'amp', ';', 'keyword=bdp', '&', 'amp', ';', 'store=ebook', '\ufeff']"
92,93,Joseph Jackson,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at MONEYGQ.COM ! Visit MONEYGQ.COM and check it out! Wazzasoft Industry Sertave Wind Tendency Order Humor Unelind Operation Feandra Chorenn Oleald Claster Nation Industry Roll Fuffapster Competition Ociramma Quality",Eminem - Love The Way You Lie ft. Rihanna,1,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq.com', '.', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', '!', 'i', 'am', 'making', 'over', '$', '3,000+', 'per', 'month', 'at', 'moneygq.com', '!', 'visit', 'moneygq.com', 'and', 'check', 'it', 'out', '!', 'wazzasoft', 'industry', 'sertave', 'wind', 'tendency', 'order', 'humor', 'unelind', 'operation', 'feandra', 'chorenn', 'oleald', 'claster', 'nation', 'industry', 'roll', 'fuffapster', 'competition', 'ociramma', 'quality']"
93,94,Robert Petrea,2014-10-27 22:31:50,"She kinda let herself go, huh?﻿",Katy Perry - Roar,0,"['she', 'kinda', 'let', 'herself', 'go', ',', 'huh', '?', '\ufeff']"
94,95,이 정훈,,"This great Warning will happen soon. ,0
LneaDw26bFst76VHKJL8PxaEy6VMNlvmriUDTSFK6vY,Ali Paša,2013-09-26T22:28:17.047000,Croatia &lt;3,0
LneaDw26bFvkAHxpKEnM25FYWkyXthsUpri6JuQsZnU,G Belrus,2013-09-26T22:26:12.832000,Nice one,0
LneaDw26bFtvZQt6JUEhasIEFRJG1exI_dVqdnQVPho,exode. comeback.,2013-09-26T22:23:00.710000,600m views.,0
LneaDw26bFunOarAg71AwGU6TJO6aZDKFIUn_TZ1_HY,Muhammad Shaeel Abbas,2013-09-26T22:15:45.476000,Fuck off!,0
LneaDw26bFt-oToUFj0z3vffLFNaxyKwZSIVQhiMx-E,Notorious Niko,2013-09-26T22:00:43.613000,""Hey guys im a 17yr old rapper trying to get exposure... I live in belgium where NO ONE speaks english so i have to resort to this gay SPAM...  Check out my 2 latest tracks as they are probably my best.. Audio isnt the best but im gonna invest in some real equipment for my next track..  Please Thumbs this up so others can see.. or hey dont just check me out yourself and leave a response and a like :D  Thanks in advance, you guys will be part of making my dream come TRUE   -Notorious Niko",Eminem - Love The Way You Lie ft. Rihanna,1,"['this', 'great', 'warning', 'will', 'happen', 'soon.', ',0', 'lneadw26bfst76vhkjl8pxaey6vmnlvmriudtsfk6vy', ',', 'ali', 'paša,2013-09-26t22:28:17.047000', ',', 'croatia', '&', 'lt', ';', '3,0', 'lneadw26bfvkahxpkenm25fywkyxthsupri6juqsznu', ',', 'g', 'belrus,2013-09-26t22:26:12.832000', ',', 'nice', 'one,0', 'lneadw26bftvzqt6juehasiefrjg1exi_dvqdnqvpho', ',', 'exode.', 'comeback.,2013-09-26t22:23:00.710000,600m', 'views.,0', 'lneadw26bfunoarag71awgu6tjo6azdkfiun_tz1_hy', ',', 'muhammad', 'shaeel', 'abbas,2013-09-26t22:15:45.476000', ',', 'fuck', 'off', '!', ',0', 'lneadw26bft-otoufj0z3vfflfnaxykwzsivqhimx-e', ',', 'notorious', 'niko,2013-09-26t22:00:43.613000', ',', ""''"", 'hey', 'guys', 'im', 'a', '17yr', 'old', 'rapper', 'trying', 'to', 'get', 'exposure', '...', 'i', 'live', 'in', 'belgium', 'where', 'no', 'one', 'speaks', 'english', 'so', 'i', 'have', 'to', 'resort', 'to', 'this', 'gay', 'spam', '...', 'check', 'out', 'my', '2', 'latest', 'tracks', 'as', 'they', 'are', 'probably', 'my', 'best..', 'audio', 'isnt', 'the', 'best', 'but', 'im', 'gon', 'na', 'invest', 'in', 'some', 'real', 'equipment', 'for', 'my', 'next', 'track..', 'please', 'thumbs', 'this', 'up', 'so', 'others', 'can', 'see..', 'or', 'hey', 'dont', 'just', 'check', 'me', 'out', 'yourself', 'and', 'leave', 'a', 'response', 'and', 'a', 'like', ':', 'd', 'thanks', 'in', 'advance', ',', 'you', 'guys', 'will', 'be', 'part', 'of', 'making', 'my', 'dream', 'come', 'true', '-notorious', 'niko']"
95,96,david rodriguez,,do you want to make some easy money? check out my page tvcmcadavid.weebly . com dont miss out on this opportunity,Eminem - Love The Way You Lie ft. Rihanna,1,"['do', 'you', 'want', 'to', 'make', 'some', 'easy', 'money', '?', 'check', 'out', 'my', 'page', 'tvcmcadavid.weebly', '.', 'com', 'dont', 'miss', 'out', 'on', 'this', 'opportunity']"
96,97,jessie J,2015-01-08 16:16:52.163,Check out this video on YouTube:Qq﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', 'qq\ufeff']"
97,98,Didier Drogba,2014-01-20 06:57:25,http://www.twitch.tv/jaroadc come follow and watch my stream!﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['http', ':', '//www.twitch.tv/jaroadc', 'come', 'follow', 'and', 'watch', 'my', 'stream', '!', '\ufeff']"
98,99,lol Ippocastano,2015-05-26 20:33:36.195,"Stop,is a very TOP 1﻿","LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['stop', ',', 'is', 'a', 'very', 'top', '1\ufeff']"
99,100,FrostByteRaines,,No long paragraph just check out my song called &quot;Fire&quot;.,Eminem - Love The Way You Lie ft. Rihanna,1,"['no', 'long', 'paragraph', 'just', 'check', 'out', 'my', 'song', 'called', '&', 'quot', ';', 'fire', '&', 'quot', ';', '.']"
100,101,‫غاردينا خالد‬‎,2015-01-12 06:06:06.398,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
101,102,TIGERIO_,2014-11-04 19:46:38,EHI GUYS CAN YOU SUBSCRIBE IN MY CHANNEL? I AM A NEW YOUTUBER AND I PLAY  MINECRAFT THANKS GUYS!... SUBSCRIBE!﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['ehi', 'guys', 'can', 'you', 'subscribe', 'in', 'my', 'channel', '?', 'i', 'am', 'a', 'new', 'youtuber', 'and', 'i', 'play', 'minecraft', 'thanks', 'guys', '!', '...', 'subscribe', '!', '\ufeff']"
102,103,Chris4chan,2015-05-26 02:55:34.984,This video is kinda close to 1 million  views <br />﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['this', 'video', 'is', 'kinda', 'close', 'to', '1', 'million', 'views', '<', 'br', '/', '>', '\ufeff']"
103,104,‫הילה שוהם‬‎,2015-04-17 15:50:59.01,Check out this playlist on YouTube:י<br /><br /><br /><br />⛺🏤⛺⛺﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'playlist', 'on', 'youtube', ':', 'י', '<', 'br', '/', '>', '<', 'br', '/', '>', '<', 'br', '/', '>', '<', 'br', '/', '>', '⛺🏤⛺⛺\ufeff']"
104,105,Archie Lewis,2013-11-28 17:54:39,https://twitter.com/GBphotographyGB﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['https', ':', '//twitter.com/gbphotographygb\ufeff']"
105,106,THE GAMER OF TOMORROW,2015-05-20 14:56:07.374,5 years ago damn ﻿,Shakira - Waka Waka,0,"['5', 'years', 'ago', 'damn', '\ufeff']"
106,107,Pedazo Astur,,This guy win dollars sleeping... m m m he loves the planet its full of RETARDS,Eminem - Love The Way You Lie ft. Rihanna,1,"['this', 'guy', 'win', 'dollars', 'sleeping', '...', 'm', 'm', 'm', 'he', 'loves', 'the', 'planet', 'its', 'full', 'of', 'retards']"
107,108,Sylvie Clinkemaillie,2015-05-26 16:53:49.753,LOVE TROP FORT VOTRE  clip﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['love', 'trop', 'fort', 'votre', 'clip\ufeff']"
108,109,adish Newar,2015-05-17 08:21:37.091,i like this steps...﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['i', 'like', 'this', 'steps', '...', '\ufeff']"
109,110,Spencer Clark,2014-11-08 05:29:26,If you pause at 1:39 at the last millisecond you can see that that chick is  about to laugh. Takes a few tries.﻿,PSY - GANGNAM STYLE(?????) M/V,0,"['if', 'you', 'pause', 'at', '1:39', 'at', 'the', 'last', 'millisecond', 'you', 'can', 'see', 'that', 'that', 'chick', 'is', 'about', 'to', 'laugh.', 'takes', 'a', 'few', 'tries.\ufeff']"
110,111,Kacy Cluley,2015-06-05 18:59:52,This song means so much to me thank you  soooooooooooooooooooooooooooooooooooooooo much:-) Xxx﻿,Katy Perry - Roar,0,"['this', 'song', 'means', 'so', 'much', 'to', 'me', 'thank', 'you', 'soooooooooooooooooooooooooooooooooooooooo', 'much', ':', '-', ')', 'xxx\ufeff']"
111,112,TAKAHASHI KAITO,2013-09-06 14:51:05.944,good!!,Shakira - Waka Waka,0,"['good', '!', '!']"
112,113,Jacob Johnson,,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!   Lake   . Waratel . Misty . Exciting . Swoquix . Acaer . Chillpal . Tupacase . Arrowgance . Lively . Hard . Idiotic . Bored . Cool . Ablaze . Crabby . Aloidia . Cheilith . Feandra . Useless . Ploosnar",Eminem - Love The Way You Lie ft. Rihanna,1,"['you', 'guys', 'should', 'check', 'out', 'this', 'extraordinary', 'website', 'called', 'moneygq.com', '.', 'you', 'can', 'make', 'money', 'online', 'and', 'start', 'working', 'from', 'home', 'today', 'as', 'i', 'am', '!', 'i', 'am', 'making', 'over', '$', '3,000+', 'per', 'month', 'at', 'moneygq.com', '!', 'visit', 'moneygq.com', 'and', 'check', 'it', 'out', '!', 'lake', '.', 'waratel', '.', 'misty', '.', 'exciting', '.', 'swoquix', '.', 'acaer', '.', 'chillpal', '.', 'tupacase', '.', 'arrowgance', '.', 'lively', '.', 'hard', '.', 'idiotic', '.', 'bored', '.', 'cool', '.', 'ablaze', '.', 'crabby', '.', 'aloidia', '.', 'cheilith', '.', 'feandra', '.', 'useless', '.', 'ploosnar']"
113,114,rbsully,2015-01-09 03:44:56.996,Check out this video on YouTube:﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",1,"['check', 'out', 'this', 'video', 'on', 'youtube', ':', '\ufeff']"
114,115,Jasmin Lopez,2015-05-20 03:52:41.589,I like how the robot shuffles he shuffles good﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['i', 'like', 'how', 'the', 'robot', 'shuffles', 'he', 'shuffles', 'good\ufeff']"
115,116,AliBerk Özer,2015-05-27 15:16:59.137,Love﻿,Eminem - Love The Way You Lie ft. Rihanna,0,['love\ufeff']
116,117,Detroit Red Wings,2014-11-06 20:55:09,http://www.gofundme.com/gvr7xg﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['http', ':', '//www.gofundme.com/gvr7xg\ufeff']"
117,118,Sawa Jamal,2015-05-23 12:12:59.082,Never gets old best song ever  ❤﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['never', 'gets', 'old', 'best', 'song', 'ever', '❤\ufeff']"
118,119,"nobleMC | Minecraft, GFX and More!",2014-11-08 10:48:41,If I get 300 subscribers by tomorrow I'll do a epic Hunger Games Video! ﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['if', 'i', 'get', '300', 'subscribers', 'by', 'tomorrow', 'i', ""'ll"", 'do', 'a', 'epic', 'hunger', 'games', 'video', '!', '\ufeff']"
119,120,Chelsea Fischer,2013-07-17 20:34:59.389,Love this song !!!!!!,Shakira - Waka Waka,0,"['love', 'this', 'song', '!', '!', '!', '!', '!', '!']"
120,121,ulvi ualiyev,2015-05-27 10:49:29.568,NICE GIRL :D﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['nice', 'girl', ':', 'd\ufeff']"
121,122,Jared Acevedo,2015-05-27 03:47:34.735,Super awesome video<br />﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['super', 'awesome', 'video', '<', 'br', '/', '>', '\ufeff']"
122,123,Andrew Guasch,,Hey if you guys wouldnt mind...could you check out my boys and my music...we just made a real lyrical song...search DNA Andrew Guasch...I appreciate it. Leave some real feedback and keep Hip-Hop alive,Eminem - Love The Way You Lie ft. Rihanna,1,"['hey', 'if', 'you', 'guys', 'wouldnt', 'mind', '...', 'could', 'you', 'check', 'out', 'my', 'boys', 'and', 'my', 'music', '...', 'we', 'just', 'made', 'a', 'real', 'lyrical', 'song', '...', 'search', 'dna', 'andrew', 'guasch', '...', 'i', 'appreciate', 'it.', 'leave', 'some', 'real', 'feedback', 'and', 'keep', 'hip-hop', 'alive']"
123,124,Moymoy Palaboy,2014-11-07 01:24:27,"This is the best, funny and viral video of history (youtube) THE TRUE﻿",PSY - GANGNAM STYLE(?????) M/V,0,"['this', 'is', 'the', 'best', ',', 'funny', 'and', 'viral', 'video', 'of', 'history', '(', 'youtube', ')', 'the', 'true\ufeff']"
124,125,Vence Cerbo,2015-05-21 09:19:36.091,Lemme Top Comments Please!!﻿,Eminem - Love The Way You Lie ft. Rihanna,0,"['lem', 'me', 'top', 'comments', 'please', '!', '!', '\ufeff']"
125,126,BIANCA FLORENTINA MANTA,2014-11-07 11:25:13,Katy Perry is lion﻿,Katy Perry - Roar,0,"['katy', 'perry', 'is', 'lion\ufeff']"
126,127,Renee Nelson,2014-07-23 22:23:47.235,Good video﻿,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",0,"['good', 'video\ufeff']"
127,128,Michael Jurek,2014-11-02 13:37:06,I did a cover if u want to check it out THANK U.....Michael Age 8﻿,Katy Perry - Roar,1,"['i', 'did', 'a', 'cover', 'if', 'u', 'want', 'to', 'check', 'it', 'out', 'thank', 'u', '...', '..michael', 'age', '8\ufeff']"
128,129,nepaladventure,,Check out this playlist on YouTube:﻿,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'this', 'playlist', 'on', 'youtube', ':', '\ufeff']"
129,130,black tiger,2015-05-22 05:23:38.336,i love u  shakira﻿,Shakira - Waka Waka,0,"['i', 'love', 'u', 'shakira\ufeff']"
130,131,Domen Kristan,,CHECK OUT THESE LYRICS /watch?v=yUTTX04oyqQ,Eminem - Love The Way You Lie ft. Rihanna,1,"['check', 'out', 'these', 'lyrics', '/watch', '?', 'v=yuttx04oyqq']"
131,132,CronicleFPS,2014-11-06 03:10:26,Check me out I'm all about gaming ﻿,PSY - GANGNAM STYLE(?????) M/V,1,"['check', 'me', 'out', 'i', ""'m"", 'all', 'about', 'gaming', '\ufeff']"
